seed,scenario,run,verdict,fault,td_v,td_lat,td_tilt,settled_tilt,fuel,max_qbar,peak_qdot,t_total,max_crush
42,aero_offset,1,5,0,3.709,144.960,0.0407,0.0009,4282.0,37942.3,3294.7,60.00,0.0283
42,aero_offset,2,5,0,4.429,405.810,0.0466,0.0006,4453.6,38777.5,3747.7,58.69,0.0183
42,aero_offset,3,5,0,4.644,388.776,0.0502,0.0016,4530.9,37874.9,3075.7,59.40,0.0945
42,aero_offset,4,5,0,4.751,192.972,0.0396,0.0022,4235.4,38419.1,4117.6,59.63,0.0706
42,aero_offset,5,5,0,4.108,479.460,0.0459,0.0022,4580.3,38374.0,3325.2,61.06,0.0667
42,aero_offset,6,5,0,4.134,210.281,0.0391,0.0018,4399.9,37535.7,3038.4,55.37,0.0469
42,aero_offset,7,5,0,4.867,221.774,0.0394,0.0035,4437.8,38777.5,3859.1,60.81,0.0591
42,aero_offset,8,5,0,3.751,668.991,0.0452,0.0020,4423.9,38599.3,3602.8,58.34,0.0544
42,aero_offset,9,5,0,4.640,199.483,0.0397,0.0013,4396.2,37756.1,3356.7,59.17,0.0471
42,aero_offset,10,5,0,4.806,588.071,0.0412,0.0034,4634.3,39021.4,3863.8,64.10,0.0698
42,aero_offset,11,5,0,3.359,361.039,0.0429,0.0002,4350.0,38358.6,3431.6,55.33,0.0056
42,aero_offset,12,5,0,4.237,176.709,0.0419,0.0004,4427.3,37591.4,2990.2,61.21,0.0045
42,aero_offset,13,5,0,3.838,792.075,0.0432,0.0018,4191.2,38968.2,4095.5,56.56,0.0435
42,aero_offset,14,5,0,4.119,208.371,0.0427,0.0007,4457.7,37668.1,3133.1,60.54,0.0175
42,aero_offset,15,5,0,4.787,283.862,0.0443,0.0056,4505.2,38054.3,3164.9,60.60,0.0951
42,aero_offset,16,5,0,3.853,520.549,0.0403,0.0006,4500.0,38276.0,3279.4,59.96,0.0131
42,aero_offset,17,5,0,4.536,139.882,0.0401,0.0008,4470.7,38025.1,3667.0,60.82,0.0587
42,aero_offset,18,5,0,4.417,870.276,0.0454,0.0001,4426.8,37969.6,3150.5,58.45,0.0316
42,aero_offset,19,5,0,5.305,572.992,0.0494,0.0048,4587.6,38616.6,3562.6,61.51,0.0971
42,aero_offset,20,5,0,4.512,177.632,0.0490,0.0004,4173.4,39038.6,4194.3,57.83,0.0776
