seed,scenario,run,verdict,fault,td_v,td_lat,td_tilt,settled_tilt,fuel,max_qbar,peak_qdot,t_total,max_crush
7,terminal,1,2,0,2.817,9.358,0.0342,0.0072,3782.7,21047.3,1088.8,25.68,0.1137
7,terminal,2,2,0,2.397,2.205,0.0458,0.0049,4231.3,17848.0,835.3,28.07,0.1250
7,terminal,3,2,0,3.309,2.548,0.0522,0.0060,4234.2,17390.1,797.7,27.88,0.2019
7,terminal,4,5,0,3.337,37.723,0.0624,0.0051,4354.6,16942.5,764.2,30.92,0.0972
7,terminal,5,2,0,1.905,5.714,0.0233,0.0015,4525.0,16309.8,717.3,25.02,0.0204
7,terminal,6,2,0,3.069,4.809,0.0257,0.0050,4137.3,18126.5,858.2,26.40,0.0948
7,terminal,7,2,0,2.549,4.707,0.0472,0.0021,4113.0,21020.9,1079.6,28.18,0.0412
7,terminal,8,2,0,3.453,4.707,0.0566,0.0095,4332.1,18904.0,926.8,29.68,0.2398
7,terminal,9,2,0,2.880,5.303,0.0343,0.0105,4077.9,20042.1,1015.5,26.94,0.1467
7,terminal,10,3,0,2.033,21.633,0.0318,0.0005,4111.3,17860.5,835.9,26.37,0.0048
7,terminal,11,2,0,3.372,5.925,0.0570,0.0055,4279.4,17475.8,804.7,29.80,0.1474
7,terminal,12,2,0,2.625,3.672,0.0311,0.0050,4506.7,17302.0,794.5,27.29,0.1155
7,terminal,13,3,0,3.358,12.620,0.0525,0.0013,4551.5,20028.7,982.6,28.87,0.0545
7,terminal,14,2,0,3.079,0.517,0.0497,0.0101,4012.5,20338.6,1024.4,26.97,0.1975
7,terminal,15,2,0,2.388,6.221,0.0179,0.0026,4426.3,18663.2,907.4,26.16,0.0396
7,terminal,16,2,0,3.305,2.406,0.0319,0.0100,4124.9,17202.2,782.1,26.62,0.1265
7,terminal,17,2,0,2.671,4.957,0.0446,0.0089,4122.6,18852.7,918.1,26.57,0.1166
7,terminal,18,2,0,3.379,10.471,0.0473,0.0000,4333.7,17003.6,768.8,32.07,0.0311
7,terminal,19,2,0,3.656,0.964,0.0532,0.0047,4229.2,17129.7,777.0,30.61,0.1120
7,terminal,20,2,0,2.531,0.245,0.0419,0.0088,4480.8,16273.8,713.9,25.90,0.1164
7,terminal,21,2,0,3.583,5.779,0.0564,0.0073,3846.7,19276.9,952.0,28.72,0.2351
7,terminal,22,3,0,2.978,16.874,0.0589,0.0009,4329.2,17252.8,789.3,29.98,0.0135
7,terminal,23,2,0,2.125,3.756,0.0190,0.0017,4172.6,18008.7,849.2,26.06,0.0343
7,terminal,24,2,0,3.173,2.136,0.0220,0.0039,3948.2,19192.8,946.4,27.51,0.0654
7,terminal,25,2,0,2.767,2.823,0.0520,0.0114,4061.3,20521.7,1037.9,27.54,0.1673
7,terminal,26,2,0,2.007,1.221,0.0334,0.0038,4370.9,17831.8,836.2,26.30,0.0699
7,terminal,27,2,0,2.813,2.416,0.0360,0.0039,4178.1,18665.2,903.7,25.69,0.0780
7,terminal,28,2,0,3.718,7.682,0.0527,0.0021,4197.3,19482.2,964.9,30.86,0.0775
7,terminal,29,2,0,3.203,7.676,0.0307,0.0065,4285.6,17583.3,814.4,25.76,0.1341
7,terminal,30,5,0,2.719,27.667,0.0487,0.0091,4258.2,16705.8,743.6,26.48,0.1197
7,terminal,31,2,0,2.306,9.215,0.0535,0.0044,4237.0,18256.1,869.3,28.14,0.1123
7,terminal,32,2,0,3.109,4.121,0.0315,0.0038,4143.3,17437.1,801.6,26.24,0.1417
7,terminal,33,2,0,2.200,3.540,0.0320,0.0006,4019.2,18967.8,928.7,26.07,0.0137
7,terminal,34,2,0,2.043,0.854,0.0407,0.0043,4216.0,17898.9,840.1,27.25,0.0751
7,terminal,35,2,0,2.975,1.938,0.0403,0.0098,4473.8,16266.3,712.1,25.96,0.1720
7,terminal,36,2,0,2.410,4.225,0.0458,0.0080,4303.9,18765.3,914.3,26.93,0.1107
7,terminal,37,2,0,3.369,3.405,0.0521,0.0043,4271.4,17056.7,771.4,27.07,0.2292
7,terminal,38,2,0,2.777,0.337,0.0472,0.0151,4217.2,19676.8,993.9,29.11,0.1699
7,terminal,39,3,0,2.229,16.197,0.0405,0.0052,4516.5,16956.6,766.4,27.68,0.0972
7,terminal,40,2,0,3.029,1.629,0.0390,0.0098,4069.8,21175.7,1087.0,25.74,0.1300
7,terminal,41,2,0,2.304,4.342,0.0091,0.0004,4085.5,18428.0,882.3,25.54,0.0000
7,terminal,42,2,0,3.470,6.349,0.0566,0.0137,4032.1,19682.7,982.8,28.89,0.1786
7,terminal,43,2,0,2.878,9.008,0.0502,0.0112,4337.0,17567.8,813.2,27.08,0.1743
7,terminal,44,2,0,2.220,5.744,0.0459,0.0052,3904.3,19694.0,990.8,27.66,0.0846
7,terminal,45,3,0,3.395,9.948,0.0570,0.0153,4151.2,17862.8,836.0,28.23,0.1797
7,terminal,46,2,0,2.606,5.248,0.0249,0.0052,4217.5,18904.1,926.0,26.89,0.0907
7,terminal,47,2,0,2.040,5.046,0.0128,0.0001,4142.2,18645.5,902.3,26.05,0.0049
7,terminal,48,2,0,2.903,2.918,0.0491,0.0080,4595.2,16155.8,705.8,29.89,0.1135
7,terminal,49,2,0,2.478,6.505,0.0508,0.0050,4107.5,19323.5,957.1,28.33,0.1320
7,terminal,50,5,0,4.231,40.648,0.0650,0.0062,4175.0,21147.1,1089.7,31.05,0.1333
7,terminal,51,2,0,2.737,3.705,0.0359,0.0097,4214.5,17977.7,846.5,26.99,0.1218
7,terminal,52,2,0,1.611,7.087,0.0022,0.0003,4160.1,18165.8,861.9,23.22,0.0000
7,terminal,53,2,0,3.063,4.998,0.0463,0.0079,4015.5,19239.2,951.8,27.14,0.1373
7,terminal,54,2,0,2.283,4.061,0.0229,0.0004,4120.6,17879.0,836.5,25.21,0.0000
7,terminal,55,2,0,3.513,0.366,0.0488,0.0085,3930.3,19017.5,930.7,27.19,0.2084
7,terminal,56,2,0,3.892,2.112,0.0509,0.0052,3953.9,19992.8,1018.4,31.57,0.0946
7,terminal,57,2,0,2.398,7.001,0.0503,0.0041,4399.1,18412.7,884.9,28.95,0.1210
7,terminal,58,3,0,3.361,11.446,0.0595,0.0043,4178.8,17498.1,806.8,29.50,0.2266
7,terminal,59,2,0,2.457,4.012,0.0075,0.0004,4153.5,17518.6,807.9,25.17,0.0000
7,terminal,60,2,0,1.589,6.595,0.0328,0.0004,4714.6,16625.7,743.7,26.47,0.0000
7,terminal,61,3,0,3.110,12.486,0.0598,0.0085,3954.9,19680.6,988.9,28.91,0.2008
7,terminal,62,2,0,2.093,8.129,0.0154,0.0009,4442.1,16766.5,751.6,25.12,0.0227
7,terminal,63,2,0,3.351,9.504,0.0451,0.0115,4305.0,17364.7,796.6,26.50,0.1910
7,terminal,64,2,0,2.654,5.393,0.0136,0.0007,3929.8,21893.2,1168.3,25.92,0.0151
7,terminal,65,2,0,2.273,3.166,0.0459,0.0044,4421.5,17916.2,837.9,26.62,0.1135
7,terminal,66,2,0,3.188,2.395,0.0457,0.0081,4024.5,19962.8,995.0,26.95,0.1791
7,terminal,67,2,0,3.098,8.282,0.0531,0.0054,4289.3,19099.6,931.6,29.56,0.0951
7,terminal,68,2,0,2.130,4.239,0.0495,0.0056,4130.1,19181.4,949.4,29.10,0.0928
7,terminal,69,2,0,3.037,4.849,0.0529,0.0114,4107.3,18265.5,869.1,28.15,0.2031
7,terminal,70,2,0,2.251,4.104,0.0159,0.0004,4357.6,16965.6,766.4,24.68,0.0097
7,terminal,71,5,0,3.412,25.421,0.0643,0.0174,4340.5,18286.6,872.6,29.12,0.1936
7,terminal,72,2,0,2.818,1.893,0.0491,0.0134,4007.2,18802.6,913.0,27.79,0.1694
7,terminal,73,2,0,2.175,1.227,0.0372,0.0048,4335.2,19176.6,949.4,27.49,0.1008
7,terminal,74,3,0,3.171,12.158,0.0595,0.0192,3988.4,18889.8,921.0,28.62,0.2097
7,terminal,75,3,0,2.944,9.301,0.0558,0.0051,4478.8,17083.4,776.9,30.06,0.0924
7,terminal,76,2,0,3.420,1.965,0.0382,0.0091,4350.5,17056.4,772.5,26.86,0.1606
7,terminal,77,2,0,2.883,1.078,0.0397,0.0086,4068.0,18887.7,918.5,26.67,0.1610
7,terminal,78,2,0,1.878,3.314,0.0112,0.0003,3987.8,19150.8,944.5,24.05,0.0000
7,terminal,79,2,0,2.948,7.950,0.0261,0.0040,3973.3,17781.1,827.3,25.01,0.0701
7,terminal,80,2,0,2.609,9.040,0.0450,0.0088,4527.0,16411.7,724.6,26.21,0.1168
7,terminal,81,1,0,1.550,0.628,0.0276,0.0002,4305.3,16254.8,711.2,23.52,0.0000
7,terminal,82,2,0,2.584,7.407,0.0101,0.0015,4058.5,18846.5,917.3,23.11,0.0214
7,terminal,83,2,0,2.149,1.521,0.0304,0.0021,4482.6,16483.7,730.3,25.14,0.0305
7,terminal,84,2,0,3.250,1.873,0.0407,0.0051,4466.5,17514.3,810.1,26.09,0.1530
7,terminal,85,2,0,2.321,3.868,0.0084,0.0006,4002.9,19206.7,948.8,23.71,0.0046
7,terminal,86,2,0,2.144,1.267,0.0398,0.0045,4048.7,19939.4,1007.5,27.04,0.0773
7,terminal,87,2,0,2.905,0.514,0.0419,0.0044,4287.0,17877.3,838.9,27.25,0.0772
7,terminal,88,2,0,2.450,2.702,0.0354,0.0045,4195.6,18201.4,864.7,27.01,0.0779
7,terminal,89,2,0,2.109,6.512,0.0189,0.0017,3766.7,19174.6,943.9,25.67,0.0368
7,terminal,90,2,0,2.823,7.602,0.0407,0.0088,4570.9,17468.7,807.9,27.15,0.1428
