seed,scenario,run,verdict,fault,td_v,td_lat,td_tilt,settled_tilt,fuel,max_qbar,peak_qdot,t_total,max_crush
99,entry,1,2,0,2.383,1.551,0.0419,0.0038,2807.7,53036.9,11116.2,129.62,0.0656
99,entry,2,2,0,1.721,3.609,0.0311,0.0004,3182.7,51287.4,10075.2,116.21,0.0000
99,entry,3,2,0,3.031,1.165,0.0695,0.0040,2354.9,54112.7,11213.2,135.55,0.0768
99,entry,4,2,0,2.006,3.377,0.0485,0.0024,2926.5,51954.3,10426.5,119.74,0.0364
99,entry,5,2,0,3.271,1.643,0.0589,0.0039,2405.3,51432.4,10261.1,129.51,0.0660
99,entry,6,2,0,2.168,4.182,0.0448,0.0011,2098.5,55527.7,11664.9,132.01,0.0248
99,entry,7,5,0,24.316,51.319,0.0988,0.0988,2339.5,52202.9,10837.1,120.30,0.0000
99,entry,8,2,0,3.155,2.989,0.0454,0.0040,2613.1,55585.3,11424.0,123.91,0.0834
99,entry,9,2,0,1.923,3.548,0.0643,0.0016,2550.6,49116.3,10865.4,128.55,0.0237
99,entry,10,2,0,3.823,10.387,0.0289,0.0002,3296.4,51823.7,10853.5,110.56,0.0227
99,entry,11,2,0,2.925,2.928,0.0687,0.0089,2892.5,54100.3,10743.2,126.68,0.1331
99,entry,12,5,0,6.504,10.275,0.0422,0.0422,3445.0,51924.6,10112.2,114.95,0.0000
99,entry,13,2,0,2.872,1.460,0.0508,0.0024,4408.2,46996.4,22248.0,93.60,0.0389
99,entry,14,3,0,4.818,1.124,0.0319,0.0035,1819.1,63250.5,16052.7,141.42,0.0666
99,entry,15,2,0,2.050,4.099,0.0377,0.0004,2365.7,55266.5,11507.1,121.29,0.0013
99,entry,16,2,0,1.276,4.359,0.0606,0.0003,2886.9,54427.1,11065.2,121.45,0.0000
99,entry,17,3,0,5.305,4.707,0.1361,0.0127,2427.5,52443.9,11363.4,137.26,0.3430
99,entry,18,2,0,3.501,4.854,0.0776,0.0008,2932.2,51327.3,10417.6,122.61,0.0197
99,entry,19,3,0,4.396,1.714,0.0507,0.0015,2151.4,53335.3,11677.9,142.50,0.0321
99,entry,20,3,0,2.353,10.223,0.0643,0.0007,3221.5,51598.4,10150.2,118.50,0.0140
