seed,scenario,run,verdict,fault,td_v,td_lat,td_tilt,settled_tilt,fuel,max_qbar,peak_qdot,t_total,max_crush
99,entry,1,3,0,3.190,9.301,0.1310,0.0066,2710.9,55242.9,11327.1,131.03,0.1159
99,entry,2,2,0,2.586,8.526,0.0838,0.0002,3163.9,51404.5,10114.2,117.66,0.0000
99,entry,3,3,0,5.914,10.405,0.0480,0.0122,2381.0,54737.4,11493.8,137.07,0.1807
99,entry,4,5,0,3.209,29.986,0.0021,0.0003,2967.6,53956.0,10877.0,118.48,0.0000
99,entry,5,3,0,4.458,24.269,0.0409,0.0010,2498.7,50025.2,10269.5,127.26,0.0214
99,entry,6,5,0,5.278,29.521,0.0093,0.0002,2105.6,55409.6,11752.7,132.18,0.0000
99,entry,7,5,0,24.187,60.837,0.0720,0.0720,2452.9,52124.1,10812.6,120.39,0.0000
99,entry,8,2,0,3.513,2.826,0.0583,0.0054,2676.1,54654.3,11281.8,123.11,0.1000
99,entry,9,5,0,13.344,41.193,0.0753,0.0753,2344.4,55125.8,11483.9,118.21,0.0000
99,entry,10,5,0,3.468,57.123,0.0310,0.0005,3275.4,54283.7,10704.6,111.78,0.0000
99,entry,11,2,0,2.266,8.894,0.0559,0.0004,2908.1,52359.6,10468.2,125.45,0.0000
99,entry,12,3,0,3.617,20.672,0.0617,0.0049,3474.3,51644.8,10031.8,124.04,0.0718
99,entry,13,5,0,12.935,31.601,0.1368,0.1368,4062.8,53536.2,21816.1,85.79,0.0000
99,entry,14,5,0,6.607,85.894,0.0395,0.0395,1607.1,68710.1,16905.8,130.52,0.0000
99,entry,15,3,0,4.580,2.528,0.0648,0.0056,2472.2,52619.2,10951.7,127.11,0.1036
99,entry,16,5,0,5.834,34.600,0.0310,0.0020,2897.6,54821.7,11009.5,125.87,0.1113
99,entry,17,5,0,11.953,47.123,0.0912,0.0912,2313.1,55564.1,11545.8,124.93,0.0000
99,entry,18,3,0,4.482,6.544,0.0550,0.0031,2830.5,49796.6,9707.6,120.98,0.0740
99,entry,19,5,0,18.277,98.435,0.0668,0.0668,2143.5,52592.5,11053.0,130.40,0.0000
99,entry,20,3,0,4.223,7.497,0.0688,0.0070,3218.6,53013.3,10492.4,119.16,0.1290
99,entry,21,5,0,9.590,56.784,0.0619,0.0619,1668.4,66643.3,16105.6,140.70,0.0000
99,entry,22,5,0,15.906,90.268,0.0420,0.0420,1614.4,64116.5,14855.3,134.30,0.0000
99,entry,23,2,0,2.671,4.802,0.0448,0.0008,2869.6,51615.3,10375.5,119.42,0.0144
99,entry,24,2,0,3.421,8.500,0.0290,0.0019,2476.7,55338.9,11427.6,134.20,0.0304
99,entry,25,5,0,7.316,5.234,0.0863,0.0863,2583.6,52793.6,10849.9,112.07,0.0000
99,entry,26,5,0,9.277,21.069,0.0515,0.0515,3389.2,49799.2,9818.8,107.03,0.0000
99,entry,27,5,0,6.342,19.324,0.0738,0.0738,3317.4,54155.8,10646.3,110.60,0.0000
99,entry,28,2,0,1.881,6.252,0.0118,0.0002,2341.9,52595.8,10910.2,125.77,0.0000
99,entry,29,5,0,3.402,36.676,0.0610,0.0055,2393.2,53734.1,10981.0,132.73,0.0910
99,entry,30,3,0,4.462,4.824,0.2165,0.0069,3238.6,52154.5,10595.7,118.68,0.0948
99,entry,31,3,0,4.138,10.489,0.2306,0.0069,3332.1,51104.8,10149.7,121.31,0.4000
99,entry,32,3,0,4.042,21.330,0.0364,0.0004,1599.7,68326.8,16706.1,150.98,0.0000
99,entry,33,3,0,4.417,14.757,0.0499,0.0024,2418.2,52967.0,10966.6,135.23,0.0601
99,entry,34,5,0,11.297,53.343,0.0593,0.0593,3367.6,48123.9,12861.9,98.62,0.0000
99,entry,35,5,4,0.000,0.000,0.0000,0.0494,3296.9,54653.2,10948.1,108.19,0.0000
99,entry,36,5,0,21.590,155.270,0.0956,0.0956,3503.9,49559.5,9582.7,107.12,0.0000
99,entry,37,3,0,1.637,11.367,0.0271,0.0004,1824.2,60081.8,13577.2,146.85,0.0000
99,entry,38,5,0,13.158,35.197,0.0289,0.0289,2272.7,53432.7,11276.5,125.13,0.0000
99,entry,39,2,0,2.572,1.870,0.0525,0.0049,2643.7,50888.1,10258.6,130.64,0.0918
99,entry,40,5,0,2.171,59.452,0.0147,0.0003,3158.8,54505.7,10809.0,116.50,0.0000
99,entry,41,3,0,1.800,10.893,0.0236,0.0003,2979.9,53244.5,10771.2,114.67,0.0000
99,entry,42,5,0,4.952,32.698,0.0823,0.0014,2361.6,55911.0,11611.6,125.29,0.1121
99,entry,43,5,4,0.000,0.000,0.0000,0.0479,3174.6,53885.7,11049.7,114.91,0.0000
99,entry,44,5,0,7.213,1.915,0.0484,0.0484,1923.9,53275.4,11384.9,131.66,0.0000
