seed,scenario,run,verdict,fault,td_v,td_lat,td_tilt,settled_tilt,fuel,max_qbar,peak_qdot,t_total,max_crush
7,entry,1,2,0,3.215,6.506,0.0974,0.0065,2096.8,56277.5,11762.0,129.76,0.0949
7,entry,2,2,0,3.379,6.313,0.0705,0.0081,3062.1,50590.5,10511.2,123.96,0.1421
7,entry,3,3,0,3.151,10.714,0.0600,0.0044,2212.9,55185.8,11754.3,136.55,0.0726
7,entry,4,2,0,2.273,0.879,0.0405,0.0026,2603.6,53689.9,11224.6,130.64,0.0393
7,entry,5,3,0,4.028,4.842,0.0580,0.0105,3647.2,47233.6,8962.3,118.50,0.1487
7,entry,6,5,0,27.025,181.241,0.1940,0.1940,2237.4,53933.7,11371.8,126.36,0.0000
7,entry,7,1,0,0.928,2.244,0.0452,0.0003,3200.8,50762.6,9960.5,115.76,0.0000
7,entry,8,5,4,0.000,0.000,0.0000,0.0690,1992.6,60479.8,13856.9,139.97,0.0000
7,entry,9,2,0,2.060,3.337,0.0410,0.0004,2392.0,55362.5,11243.0,125.70,0.0102
7,entry,10,2,0,2.904,1.101,0.0744,0.0058,3055.7,52779.4,10876.3,118.44,0.0936
7,entry,11,3,0,5.428,1.939,0.0412,0.0031,2675.0,53875.5,11334.1,133.19,0.0710
7,entry,12,1,0,0.978,0.589,0.0191,0.0004,2955.6,51497.7,10271.5,126.16,0.0000
7,entry,13,2,0,2.154,1.369,0.0480,0.0002,4242.1,53237.3,19006.0,97.75,0.0000
7,entry,14,5,0,14.217,17.201,0.0571,0.0571,2695.1,54975.1,11060.5,112.26,0.0000
7,entry,15,1,0,1.578,0.421,0.0298,0.0004,2849.9,53944.8,10893.3,128.27,0.0000
7,entry,16,2,0,3.073,2.812,0.0439,0.0004,2166.7,54564.3,12118.9,134.97,0.0000
7,entry,17,2,0,2.251,3.203,0.0635,0.0017,2842.1,50274.0,10739.5,123.12,0.0254
7,entry,18,2,0,3.133,0.070,0.0604,0.0024,2257.2,51356.9,11038.5,139.78,0.0542
7,entry,19,2,0,3.082,1.737,0.0608,0.0038,2670.3,51973.9,11100.0,127.59,0.0706
7,entry,20,2,0,2.592,2.526,0.0551,0.0024,3587.1,51154.2,9889.8,115.38,0.0666
7,entry,21,3,0,5.849,11.620,0.0802,0.0027,2017.0,57560.7,12740.4,139.62,0.0544
7,entry,22,2,0,1.933,4.564,0.0382,0.0004,2101.4,54900.1,11655.3,136.60,0.0000
7,entry,23,2,0,2.034,1.547,0.0351,0.0005,2657.3,52388.4,10554.2,124.27,0.0000
7,entry,24,5,1,83.240,291.672,0.5015,0.5015,0.0,58668.1,13209.3,158.93,0.0203
7,entry,25,3,0,5.822,11.732,0.0768,0.0051,3124.3,51982.9,10350.1,122.70,0.0970
7,entry,26,2,0,2.678,6.868,0.0379,0.0028,3671.2,52405.5,10590.7,111.69,0.0438
7,entry,27,2,0,2.649,0.810,0.0560,0.0033,2626.6,55518.1,11332.6,125.84,0.0552
7,entry,28,2,0,1.247,5.469,0.0077,0.0004,3233.6,51098.6,10021.0,113.92,0.0000
7,entry,29,2,0,2.326,1.747,0.0142,0.0004,1930.1,55749.0,12078.2,139.40,0.0000
